symbol,breakout_session,first_trigger_passed,final_trigger_passed,trigger_reason,cold_phase_pre_min_close,cold_phase_pre_max_close,cold_phase_pre_mean_vol,cold_phase_pre_median_vol,is_anchor_reference_symbol,breakout_date,previous_date,confirm_date,pre_window,confirm_offset,trim_top_n,trim_bottom_n,price_lr_raw,price_lr_trimmed,vol_lr_raw,vol_lr_trimmed,breakout_green,breakout_close_position_in_range,confirm_close_vs_breakout_close,confirm_close_position_in_range,confirm_vol_vs_breakout_vol,pre_max_drawdown,pre_gap_down_count,price_ratio_prev_to_breakout,volume_ratio_prev_to_breakout,price_ratio_prev_to_confirm,volume_ratio_prev_to_confirm,criteria_pre_window,criteria_confirm_offset,criteria_cold_phase_price_min,criteria_cold_phase_price_max,criteria_cold_phase_mean_volume_min,criteria_cold_phase_mean_volume_max,criteria_cold_phase_median_volume_min,criteria_cold_phase_median_volume_max,criteria_min_price_lr_trimmed,criteria_min_vol_lr_trimmed,criteria_min_price_ratio_prev_to_breakout,criteria_min_volume_ratio_prev_to_breakout,criteria_min_price_ratio_prev_to_confirm,criteria_min_volume_ratio_prev_to_confirm,criteria_require_breakout_green,criteria_min_confirm_close_vs_breakout_close,criteria_min_confirm_close_position_in_range,criteria_min_pre_max_drawdown,criteria_max_pre_gap_down_count
JTAI,2025-02-13,True,False,CONFIRMATION_CLOSE_REJECTED,2.34,4.63,153651.16666666666,138815.5,False,2025-02-13,2025-02-12,2025-02-17,30,1,1,1,-0.0772858731924358,-0.0776108374384235,-4648.544382647386,-4485.351943076081,True,0.3067092651757189,0.6733001658374792,0.1454545454545451,0.0247010185796108,-0.4946004319654428,3,2.3372093023255816,1112.2828292516572,1.573643410852713,27.47451883112731,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
PRFX,2025-02-17,True,True,IMPULSE_CONFIRMED,2.74,3.57,739823.2666666667,96821.5,False,2025-02-17,2025-02-13,2025-02-18,30,1,1,1,-0.0079488320355949,-0.0106622879036671,-7520.815127919911,-3370.9616858237546,False,0.1619047619047618,0.9353099730458222,0.6410256410256415,0.0118938934120066,-0.2103746397694524,3,1.3156028368794326,672.630848368522,1.2304964539007093,8.00019961612284,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
SLDB,2025-02-17,True,True,IMPULSE_CONFIRMED,2.88,4.14,791635.2,546378.0,False,2025-02-17,2025-02-13,2025-02-18,30,1,1,1,-0.0139065628476084,-0.0093404488232074,21848.82046718576,-72.00355774493705,False,0.1203703703703702,1.220754716981132,0.7055214723926377,0.2146094706515117,-0.3043478260869565,2,1.315136476426799,70.4834472308058,1.6054590570719602,15.126415299896998,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
BRDG,2025-02-23,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,7.2,8.21,142170.26666666666,119270.0,False,2025-02-23,2025-02-20,2025-02-24,30,1,1,1,0.0170901001112347,0.0134783798576904,-5524.678086763071,-4055.065134099617,True,0.41025641025641,0.969811320754717,0.3188405797101435,0.3560641188117709,-0.0526315789473683,0,1.3383838383838385,39.71365920174932,1.297979797979798,14.14060906846185,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
XNET,2025-02-26,True,True,IMPULSE_CONFIRMED,2.02,3.55,275538.6666666667,234154.5,False,2025-02-26,2025-02-25,2025-02-27,30,1,1,1,0.0463448275862067,0.0463793103448274,8320.181090100112,6376.157361795293,False,0.1176470588235291,1.0265957446808511,0.818181818181818,0.0383598306092003,-0.2197183098591548,1,1.296551724137931,549.617595525305,1.331034482758621,21.08323786418672,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
ORGO,2025-02-27,True,False,CONFIRMATION_CLOSE_REJECTED,3.07,3.8,453447.7333333333,316288.0,False,2025-02-27,2025-02-26,2025-03-02,30,1,1,1,-0.0064938820912122,-0.0037712096332785,-2962.7621802002222,-11589.84455391352,True,0.9214876033057848,0.8711755233494364,0.0510948905109491,0.1011885038828983,-0.1921052631578947,0,2.022801302931596,39.21224842203569,1.7622149837133552,3.9678287517103343,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
CKPT,2025-03-09,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,2.38,3.73,736066.4333333333,670301.5,False,2025-03-09,2025-03-06,2025-03-10,30,1,1,1,-0.0191657397107894,-0.0161959496442255,-5672.335706340378,-1965.0566502463053,False,0.1666666666666666,1.0050251256281406,0.2499999999999944,0.1672675850937134,-0.3619302949061662,1,1.611336032388664,99.97761177161972,1.6194331983805668,16.723013684475642,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
TRVI,2025-03-09,True,True,IMPULSE_CONFIRMED,3.86,4.8,809540.0,663343.0,False,2025-03-09,2025-03-06,2025-03-10,30,1,1,1,0.0201779755283647,0.019775588396278,28992.182869855395,26149.924740010945,False,0.2189349112426036,1.037891268533773,0.6410256410256409,0.0806864466150056,-0.1125,0,1.4116279069767443,54.052359939340064,1.4651162790697674,4.3612928546606335,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
TSVT,2025-03-10,True,True,IMPULSE_CONFIRMED,2.3,2.86,285544.36666666664,224739.5,False,2025-03-10,2025-03-09,2025-03-11,30,1,1,1,0.0056929922135706,0.0041954022988504,2765.4511679644047,3846.6778872468526,True,1.0,1.0,1.0,0.1507811463554978,-0.1605839416058395,1,1.767857142857143,53.945010417095,1.767857142857143,8.133890510848856,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
OPRX,2025-03-11,True,True,IMPULSE_CONFIRMED,4.14,6.64,118300.56666666668,114088.0,False,2025-03-11,2025-03-10,2025-03-12,30,1,1,1,-0.0409432703003337,-0.037400109469075,450.0780867630701,947.3527640941434,True,0.7566137566137567,1.1385350318471337,0.5828220858895707,0.1498154181443814,-0.3765060240963855,0,1.5169082125603863,103.11507991398716,1.7270531400966185,15.448228814305295,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
MGTX,2025-03-12,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,6.09,7.31,315826.56666666665,305857.0,False,2025-03-12,2025-03-11,2025-03-13,30,1,1,1,0.0030344827586203,0.0066721401204158,5615.9196885428255,5390.313355227148,True,0.7798165137614677,0.9442424242424242,0.0857142857142855,0.2386763600917253,-0.1668946648426812,1,1.2870514820592824,23.08556944419026,1.2152886115444617,5.509979685584085,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
DATS,2025-03-24,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,2.0,3.2,643897.5666666667,160103.5,False,2025-03-24,2025-03-23,2025-03-25,30,1,1,1,-0.0249454949944382,-0.0222961138478379,-69781.75372636263,-24669.99096880132,True,0.276094276094276,1.0,0.2558139534883718,0.0659324157455655,-0.375,4,1.7499999999999998,1052.122632624531,1.7499999999999998,69.36898682951953,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
QSG,2025-03-30,True,True,IMPULSE_CONFIRMED,2.31,3.42,124621.16666666669,80643.5,False,2025-03-30,2025-03-27,2025-03-31,30,1,1,1,0.019833147942158,0.0165134099616857,8271.59043381535,5664.532840722496,False,0.4062499999999996,1.6368159203980102,0.995726495726496,0.6045845736341691,-0.1115384615384615,0,1.175438596491228,27.222364041023404,1.9239766081871343,16.45822135705627,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
TTEC,2025-04-01,True,False,CONFIRMATION_CLOSE_REJECTED,3.12,3.86,411289.9,355720.5,False,2025-04-01,2025-03-31,2025-04-02,30,1,1,1,-0.0131279199110123,-0.0124493705528189,2746.9176863181315,832.6491516146689,True,0.6764705882352944,0.8917835671342685,0.1521739130434788,0.0718717803931757,-0.1917098445595854,0,1.525993883792049,26.77866476316348,1.3608562691131498,1.924630313080558,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
THRD,2025-04-13,True,True,IMPULSE_CONFIRMED,3.36,3.64,352830.0,345916.0,False,2025-04-13,2025-04-10,2025-04-14,30,1,1,1,-0.0001245828698553,-0.0006677613574164,-340.30656284760846,-756.7230432402846,False,0.5454545454545447,1.0058939096267192,0.6249999999999972,0.0503828214498557,-0.0718232044198895,0,1.3983516483516485,68.37469604303294,1.4065934065934065,3.444910102424287,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
RZLT,2025-04-22,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,2.47,3.76,794787.9,669233.5,False,2025-04-22,2025-04-21,2025-04-23,30,1,1,1,-0.0329699666295882,-0.0315298303229338,4683.852947719689,-9175.673234811164,True,0.3333333333333336,0.9974811083123424,0.3673469387755107,0.1724444915002886,-0.3430851063829786,2,1.2765273311897107,25.82944084971309,1.2733118971061093,4.454144793065559,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
LFMD,2025-04-28,True,False,CONFIRMATION_CLOSE_REJECTED,4.82,6.1,740514.3333333334,710117.5,False,2025-04-28,2025-04-27,2025-04-29,30,1,1,1,-0.0045072302558401,-0.0011877394636015,-16452.686095661848,-11984.55281882868,True,0.9580838323353292,0.8538283062645012,0.0571428571428576,0.194519104622576,-0.2098360655737704,0,1.4131147540983606,39.23902657040965,1.2065573770491804,7.632740314737555,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
CURI,2025-05-06,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,2.37,3.54,233581.6,200614.0,False,2025-05-06,2025-05-05,2025-05-07,30,1,1,1,0.0297975528364849,0.0301395730706076,4168.151724137931,3484.44061302682,True,0.3909090909090907,0.9654427645788336,0.0454545454545445,0.1068498093622228,-0.242811501597444,2,1.403030303030303,53.96680611584242,1.3545454545454545,5.766342945365805,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
LSEA,2025-05-12,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,5.64,7.02,292738.56666666665,222157.0,False,2025-05-12,2025-05-11,2025-05-13,30,1,1,1,0.0075661846496105,0.00019978106185,4717.983759733037,-823.2755883962781,True,1.0,0.9946761313220942,0.0,0.2736754965189893,-0.1214953271028037,1,1.6054131054131056,39.324446372613686,1.596866096866097,10.762137386359422,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
BLUE,2025-05-13,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,3.29,5.25,306533.8333333333,153521.0,False,2025-05-13,2025-05-12,2025-05-14,30,1,1,1,-0.057305895439377,-0.0549507389162561,7861.597107897664,-9645.721127531471,True,0.7500000000000056,0.9979919678714858,0.0,0.0747982329395156,-0.3733333333333333,0,1.5045317220543808,33.9738282925493,1.5015105740181267,2.54118232247321,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
NEGG,2025-06-04,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,3.5,7.99,240123.56666666668,103322.5,False,2025-06-04,2025-06-03,2025-06-05,30,1,1,1,0.1042113459399333,0.1090640394088669,13234.128809788654,13494.048166392991,True,0.6079545454545454,0.9876543209876544,0.3415637860082305,0.1122490190769073,-0.3942428035043804,2,1.6767515923566878,55.825652214862025,1.6560509554140128,6.266374700446844,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
ALAR,2025-06-08,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,6.47,8.24,115321.03333333334,107214.0,False,2025-06-08,2025-06-05,2025-06-09,30,1,1,1,0.0344315906562848,0.0332019704433493,2756.4998887652946,2676.586480569239,True,0.8454106280193235,0.9876434245366283,0.1090909090909088,0.3432363981845313,-0.1796116504854369,1,1.3970406905055488,35.457524716221165,1.379778051787916,12.17031307213475,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
CVAC,2025-06-11,True,True,IMPULSE_CONFIRMED,3.36,4.7,697655.2,621254.5,False,2025-06-11,2025-06-10,2025-06-12,30,1,1,1,0.0453793103448275,0.0466174055829228,1086.2291434927697,3623.169403393541,True,0.6756756756756754,0.9946428571428572,0.6538461538461541,0.2107015307723309,-0.1340425531914894,1,1.3759213759213758,55.012449624928976,1.3685503685503686,11.591207347508275,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
SAGE,2025-06-15,True,True,IMPULSE_CONFIRMED,6.38,7.3,761909.3,735540.0,False,2025-06-15,2025-06-12,2025-06-16,30,1,1,1,-0.0075394883203556,-0.0057115489874114,-13213.520578420466,-8045.8587848932675,False,0.5789473684210511,1.0055126791620723,0.8181818181818079,0.1495092586535241,-0.126027397260274,0,1.353731343283582,42.66623776629925,1.361194029850746,6.378997577974396,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
CORZW,2025-06-25,True,True,IMPULSE_CONFIRMED,5.16,6.97,336679.8333333333,216601.5,False,2025-06-25,2025-06-24,2025-06-26,30,1,1,1,0.044449388209121,0.0442665571975916,-11289.622024471637,-11401.991516146689,True,0.8991031390134531,1.0355380059230008,0.636363636363637,0.3693828309457376,-0.1807747489239598,1,1.5608628659476118,19.8387500791579,1.6163328197226503,7.328093666664321,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
WBUY,2025-06-29,True,False,CONFIRMATION_CLOSE_REJECTED,4.6,7.32,1364843.2333333334,83984.0,False,2025-06-29,2025-06-26,2025-06-30,30,1,1,1,-0.0039888765294771,0.0038122605363981,9981.089432703004,1450.8461959496442,False,0.5434298440979957,0.8641655886157826,0.7572815533980581,0.0211089209698064,-0.371584699453552,6,1.3730017761989344,541.438350636487,1.1865008880994672,11.429179353607983,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
VVOS,2025-06-30,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,2.08,3.37,212137.06666666668,137896.5,False,2025-06-30,2025-06-29,2025-07-01,30,1,1,1,0.0285962180200222,0.0255199781061851,8464.827141268075,1634.951833607006,False,0.2831858407079649,0.9896640826873384,0.2982456140350874,0.0404618971844129,-0.1811023622047244,1,1.2246835443037976,227.336732792768,1.2120253164556962,9.198475508501348,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
THTX,2025-07-02,True,True,IMPULSE_CONFIRMED,2.3,2.65,130021.66666666669,120781.0,False,2025-07-02,2025-07-01,2025-07-06,30,1,1,1,-0.0102602892102334,-0.0100793650793651,-75.7503893214683,131.09906951286263,True,1.0,0.990625,0.7499999999999944,0.4675320051544961,-0.1320754716981133,0,1.355932203389831,173.4162629928242,1.3432203389830508,81.07765316343453,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
BTCS,2025-07-07,True,False,CONFIRMATION_CLOSE_REJECTED,2.12,3.31,1317626.5,738649.5,False,2025-07-07,2025-07-06,2025-07-08,30,1,1,1,-0.0255261401557285,-0.0234674329501916,24792.54660734149,-21891.54105090312,True,0.9138461538461538,0.7055837563451777,0.1307692307692307,0.1851463310966984,-0.3595166163141994,3,2.1107142857142858,33.64629322275262,1.4892857142857143,6.229487745196358,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
ACHV,2025-07-13,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,2.07,4.21,1040458.1333333332,443316.0,False,2025-07-13,2025-07-10,2025-07-14,30,1,1,1,-0.062349276974416,-0.0612534209085932,56920.42625139043,27580.41570881226,True,0.7837837837837837,0.96,0.4615384615384618,0.3545514662462555,-0.5083135391923991,2,1.185344827586207,20.266364221889088,1.137931034482759,7.18546915035143,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
CIO,2025-07-23,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,5.29,5.81,128415.4,112215.5,False,2025-07-23,2025-07-22,2025-07-24,30,1,1,1,0.0078976640711897,0.0066283524904213,-262.84849833147945,589.0848385331144,False,0.4000000000000107,1.0,0.2500000000000166,0.1407160681480175,-0.0705679862306367,0,1.2410071942446044,109.35283667059284,1.2410071942446044,15.387701217118178,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
CREV,2025-07-24,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,2.2,5.32,486215.8,106490.5,False,2025-07-24,2025-07-23,2025-07-27,30,1,1,1,0.0824404894327029,0.0825150519978107,-17258.63448275862,-7151.585659551177,True,0.7177033492822967,1.1038696537678208,0.1692307692307691,1.315023169560404,-0.3515037593984962,5,1.4231884057971014,48.37923924518343,1.5710144927536231,63.619820533122194,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
SOGP,2025-08-04,True,True,IMPULSE_CONFIRMED,2.63,6.3,183695.36666666667,104857.5,False,2025-08-04,2025-08-03,2025-08-05,30,1,1,1,0.0251968854282539,0.0102490421455939,-17787.672747497218,-8651.623700054735,True,0.8161764705882352,0.9928571428571428,0.7234042553191476,0.1124166188726819,-0.2936507936507936,4,1.2017167381974247,34.95060948081264,1.1931330472103003,3.92902934537246,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
YMAB,2025-08-04,True,True,IMPULSE_CONFIRMED,4.19,5.13,188900.8333333333,153906.5,False,2025-08-04,2025-08-03,2025-08-05,30,1,1,1,-0.0016818687430478,0.0051669403393542,3711.7626251390434,-370.1365626710455,False,0.5,1.0,1.0,0.1274279699559347,-0.1832358674463936,0,2.033412887828162,26.22343019551601,2.033412887828162,3.341598475095765,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
AVAH,2025-08-06,True,True,IMPULSE_CONFIRMED,3.74,5.23,444628.5,382295.5,False,2025-08-06,2025-08-05,2025-08-07,30,1,1,1,-0.0393392658509453,-0.0372577996715929,-10209.10278086763,-6353.556923918993,True,0.6020408163265302,1.0567986230636832,0.5616438356164377,0.1733058081657997,-0.2848948374760994,1,1.4935732647814908,29.46412068524674,1.5784061696658096,5.106303247251343,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
VVPR,2025-08-07,True,True,IMPULSE_CONFIRMED,3.59,6.87,1381071.5333333334,888785.0,False,2025-08-07,2025-08-06,2025-08-10,30,1,1,1,-0.0133170189098998,-0.0255993431855501,882.6046718576196,-7900.812534209086,True,0.6402439024390241,1.1647058823529413,0.5871559633027529,0.5883586179958386,-0.4672489082969432,5,1.3212435233160622,21.77953361080556,1.5388601036269431,12.814176295847473,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
TLS,2025-08-10,True,True,IMPULSE_CONFIRMED,2.38,3.25,730247.4333333333,684682.0,False,2025-08-10,2025-08-07,2025-08-11,30,1,1,1,-0.0247986651835372,-0.0239299397920086,-32994.16129032258,-24940.65353037767,True,0.945945945945946,1.3540051679586564,0.9597315436241614,0.6860799184677064,-0.2676923076923077,0,1.6260504201680674,30.42389599457384,2.201680672268908,20.8732240834272,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
WOW,2025-08-11,True,True,IMPULSE_CONFIRMED,3.17,4.17,377357.8333333333,328675.5,False,2025-08-11,2025-08-10,2025-08-12,30,1,1,1,-0.0342157953281422,-0.0343897099069511,17391.143715239155,13043.13929939792,False,0.2857142857142911,1.005952380952381,0.7500000000000056,0.1613314118811159,-0.2398081534772181,0,1.4911242603550297,38.03480299527504,1.5000000000000002,6.13620846784782,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
IMRX,2025-08-20,True,True,IMPULSE_CONFIRMED,3.04,4.42,455943.3333333333,374509.5,False,2025-08-20,2025-08-19,2025-08-21,30,1,1,1,-0.0404938820912125,-0.0399397920087575,-14208.228698553949,-11828.406130268198,True,0.9299999999999996,1.0561555075593951,0.8124999999999987,0.1959544356615871,-0.3122171945701357,0,1.3498542274052476,38.99063098785655,1.4256559766763848,7.640387091314624,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
PTIX,2025-08-20,True,True,IMPULSE_CONFIRMED,2.28,3.74,120213.56666666668,93863.0,False,2025-08-20,2025-08-19,2025-08-21,30,1,1,1,-0.0369922135706342,-0.0339189928845101,-3286.60978865406,-5609.65763546798,True,0.2679245283018867,0.995305164319249,0.7848101265822786,0.0149499835941028,-0.3903743315508022,1,1.868421052631579,2401.330314484427,1.8596491228070176,35.89984880556396,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
BHR,2025-08-26,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,2.07,2.54,186944.6,169621.0,False,2025-08-26,2025-08-25,2025-08-27,30,1,1,1,-0.0125361512791991,-0.012200328407225,4030.350611790879,2328.202517788725,True,0.3728813559322035,0.989010989010989,0.2222222222222227,0.1547050266942389,-0.1850393700787402,0,1.2133333333333334,23.97280414384324,1.2000000000000002,3.7087133050090286,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
XAIR,2025-09-07,True,False,CONFIRMATION_CLOSE_REJECTED,2.06,3.4,326841.5,132917.5,False,2025-09-07,2025-08-28,2025-09-08,30,1,1,1,-0.0455350389321468,-0.0460262725779965,-30449.021802002226,-4167.746579091407,True,0.3636363636363636,0.7673716012084593,0.0416666666666667,0.0192957157057733,-0.3941176470588234,1,1.4909909909909909,6141.606589498893,1.144144144144144,118.50669472767515,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
VMEO,2025-09-09,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,3.65,4.81,1384521.433333333,1108388.0,False,2025-09-09,2025-09-08,2025-09-10,30,1,1,1,0.0153370411568409,0.0109414340448822,10186.636040044494,-3146.7389162561576,True,0.4285714285714304,0.9974160206718344,0.1666666666666642,0.4273460546766465,-0.1288782816229118,0,1.6091476091476091,26.502386621489663,1.604989604989605,11.325690362208748,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
GLUE,2025-09-14,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,4.19,5.58,386015.76666666666,379836.5,False,2025-09-14,2025-09-11,2025-09-15,30,1,1,1,-0.0080622914349275,-0.003790366721401,-6529.161957730812,-5323.682813355227,False,0.6492537313432833,0.9336219336219336,0.0202020202020197,0.1138695885405459,-0.2491039426523297,2,1.4407484407484408,102.44326160888625,1.3451143451143452,11.66517204815538,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
RCEL,2025-09-14,True,True,IMPULSE_CONFIRMED,4.17,5.8,382740.43333333335,273785.0,False,2025-09-14,2025-09-11,2025-09-15,30,1,1,1,-0.0476885428253614,-0.0460563765736179,-7058.137708565072,-6201.495894909688,True,0.7763975155279501,0.9245562130177516,0.6031746031746031,0.0495743918813055,-0.2810344827586206,2,1.4824561403508774,66.73337219688138,1.3706140350877194,3.3082663448492164,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
BEEM,2025-09-17,True,False,CONFIRMATION_THRESHOLD_FAILED,2.12,2.92,196492.53333333333,170297.0,False,2025-09-17,2025-09-16,2025-09-18,30,1,1,1,0.0094549499443827,0.0082594417077175,1411.022469410456,1286.5722495894909,True,0.5999999999999998,0.9046052631578948,0.5384615384615384,0.0531104380154098,-0.1952054794520548,1,1.2015810276679844,117.66252100840336,1.0869565217391306,6.24910802875367,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
